YearMonth,sector,avg_return,volatility,avg_adj_close,avg_volume,avg_range_pct,sector_growth_yoy
1980-04,Aerospace & Defense,0.0029404254445273,0.0213718223748902,0.0921275285737854,8466.57142857143,-5.764054036775694,-1.5950112064416322
1980-05,Aerospace & Defense,-0.00345349820169,0.0226474463461489,0.2376260909697283,5208.739130434783,57.69328702085442,157.93168952688475
1980-06,Aerospace & Defense,0.0026243119999696,0.0279004879021715,0.9617454496522744,37461.78571428572,472.8106792216077,304.7305772390091
1980-07,Aerospace & Defense,0.0056164021251704,0.0283631047053739,1.1853415522385726,44531.81818181818,3324.034427423199,23.248989913821877
1980-08,Aerospace & Defense,0.0074880255246576,0.0306638137366442,1.455829290939229,30017.59523809524,16193.036148306905,22.819392283163253
1980-09,Aerospace & Defense,0.0012237759190441,0.0320632157454268,1.802302967047408,38342.95238095238,4533.787884722558,23.799059289750303
1980-10,Aerospace & Defense,0.0023497055831327,0.0208911356698655,1.928487294232068,29134.391304347828,5809.583859544674,7.00128277496983
1980-11,Aerospace & Defense,0.0083672591801661,0.0190231054130421,2.115862356705798,30089.61111111111,3036.8079597536384,9.71616785001137
1980-12,Aerospace & Defense,0.0037256311863366,0.031206459703239,2.5501855811612173,46139.454545454544,2332.029825886313,20.52700749077177
1981-01,Aerospace & Defense,-0.0022816645274466,0.0264947647108813,2.7057331695797897,45561.619047619046,4897.906370119285,6.099461528119243
1981-02,Aerospace & Defense,-0.0029340792169935,0.0387699887815512,2.498645384648913,20601.105263157893,13340.918034899752,-7.653666195142161
1981-03,Aerospace & Defense,0.0058463898644216,0.0131984277071913,2.783996742896058,28696.204545454544,4854.434223319168,11.4202423441228
1981-04,Aerospace & Defense,0.0059563386161298,0.0279844958086763,3.4761255152878308,60219.16666666666,19351.649506039004,24.86097636995739
1981-05,Aerospace & Defense,0.0033768072707521,0.0183434992584946,3.511843059957028,27558.0,11683.976691030552,1.027510212508509
1981-06,Aerospace & Defense,-0.0004122582968925,0.0351739387020225,3.728468451310288,48835.88636363636,10516.368167073832,6.168424603686895
