YearMonth,sector,avg_return,volatility,avg_adj_close,avg_volume,avg_range_pct,sector_growth_yoy
1980-04,Aerospace & Defense,0.001003775234502,0.0279652553815977,1.4827728931392945,674979.6666666666,-59.94777618368797,-3.4201496011043164
1980-05,Aerospace & Defense,0.0006850265018212,0.0210243782925303,1.4867393289293562,627241.2142857143,-59.42137284220627,0.2675012342358229
1980-06,Aerospace & Defense,-0.0021336235974281,0.018360877193187,1.5386151983624412,735586.6904761905,-59.34369382940844,3.4892377179826406
1980-07,Aerospace & Defense,0.0059912121795017,0.0212611552087132,1.6545222184874795,832852.5,-58.813339144408616,7.533203899740415
1980-08,Aerospace & Defense,0.0003156190996268,0.0200921234327224,1.7349366602443514,854970.9285714285,-58.82920729838177,4.860281769463626
1980-09,Aerospace & Defense,0.0004473784139979,0.0200457439321864,1.7041277757712774,776929.8333333334,-58.82139837558073,-1.77579304069434
1980-10,Aerospace & Defense,-0.0020303627495273,0.0191433761043096,1.664094442906587,977906.195652174,-58.35382415737224,-2.349197837971484
1980-11,Aerospace & Defense,0.0096713928038058,0.0292004142302849,1.830392496453391,1618600.8055555555,-58.603283521558446,9.9933062246359
1980-12,Aerospace & Defense,0.0002044876362683,0.0248526000226051,1.8122606927698308,891839.6818181818,-58.33867615436541,-0.9905964823770264
1981-01,Aerospace & Defense,-0.0041900234125087,0.0203978957689164,1.86588022396678,860503.9285714285,-58.19290635047911,2.9587096056802986
1981-02,Aerospace & Defense,0.0002630936250809,0.018886529223959,1.7915391584760263,724726.2631578947,-57.99920328965543,-3.984235672572156
1981-03,Aerospace & Defense,0.0022531110491537,0.025041963122302,1.880267203531482,989827.6363636364,-57.56722721389662,4.95261544441663
1981-04,Aerospace & Defense,0.0028060966499504,0.019963490950423,1.953834909768332,867487.119047619,-56.16975051531264,3.912619764822578
1981-05,Aerospace & Defense,0.0020914990804622,0.0211242249881418,2.004156070947647,1150147.775,-55.80395095138775,2.575507322943782
1981-06,Aerospace & Defense,-0.0015021827042245,0.0197515577965044,2.05271095985716,895130.8636363636,-56.16838927143395,2.422709968218917
1981-07,Aerospace & Defense,-0.0022273993433269,0.0192519090346321,1.8670644055713304,721231.0454545454,-56.12971392009326,-9.043969556178922
1981-08,Aerospace & Defense,-0.0051711307992655,0.0185410942143341,1.8128865347022105,696704.6666666666,-56.59863262803656,-2.901767646978504
1981-09,Aerospace & Defense,-0.0018174278196858,0.0224090464859193,1.6284803599119186,840715.7380952381,-56.54684255745843,-10.1719645030395
1981-10,Aerospace & Defense,0.0039424915709425,0.0215856734932203,1.6916041658683256,723171.7727272727,-56.79790673468366,3.8762399295881655
1981-11,Aerospace & Defense,-0.0002075524704847,0.0179695928871402,1.706112040579319,717892.875,-57.65549848676651,0.8576400439133769
1981-12,Aerospace & Defense,0.0024152618864276,0.0266526598657843,1.826507859685448,966874.9438202248,-57.996601234236365,7.056735797096159
1982-01,Aerospace & Defense,0.0008416710608216,0.0229944860918505,1.8977652323246,763922.3,-60.51994956749921,3.901290227758669
1982-03,Aerospace & Defense,0.0011536732600567,0.0246368312996602,1.8640996357669,837004.8608695652,-61.25352512532288,-4.662151125987901
1982-04,Aerospace & Defense,0.003098129479338,0.017653273741971,2.0352086101259506,915633.8476190476,-61.14136498643866,9.179175355004856
1982-05,Aerospace & Defense,-0.0024736808611874,0.0173586222455295,2.0341468423604967,879111.68,-61.55254223898455,-0.0521699721675261
1982-06,Aerospace & Defense,0.000431681270396,0.0229685543970047,1.9679296905344184,836796.8272727273,-61.90390680383236,-3.2552788445320724
1982-07,Aerospace & Defense,0.0026056026124342,0.0169512859756682,2.096138049307324,999309.9714285714,-62.41015541766986,6.514885129767456
1982-08,Aerospace & Defense,0.0059954302257862,0.0248455168579809,2.1411888111721384,1526691.0454545454,-62.03576034216176,2.149226854581543
1982-09,Aerospace & Defense,0.0018381023434726,0.018439949254393,2.4548251152038576,1248836.4,-62.03874251801595,14.64776494231852
1982-10,Aerospace & Defense,0.0062023571839165,0.0255551915193713,2.6921865338370914,1492937.8190476191,-61.56188958752411,9.669178352590002
1982-11,Aerospace & Defense,-0.001083468972936,0.0238313440032662,2.774031387056623,1401084.7904761904,-61.53246742830631,3.04008850021551
1982-12,Aerospace & Defense,0.0014541398018827,0.0189016243280227,2.880403151295402,1034773.2636363636,-61.93302177878457,3.83455517969622
1983-04,Aerospace & Defense,0.0060046532256442,0.0213817312518479,3.5020170617103576,1124275.98,-61.85291995140658,6.275958167293805
1983-06,Aerospace & Defense,0.0012712120968512,0.0148200121244017,3.891864796118303,901201.490909091,-61.59177521750304,4.840840742408781
1983-07,Aerospace & Defense,-0.0010467189732148,0.0194200228917218,3.784070621728897,843281.52,-61.7234365437366,-2.769730708449025
1983-08,Aerospace & Defense,-0.0018436692327793,0.0172998306656177,3.6167524337768553,1029430.7652173912,-61.46110208780521,-4.421645489153059
1983-09,Aerospace & Defense,0.0035506261267566,0.0177647509612746,3.69496233917418,987199.8761904762,-61.15413913691602,2.162434582663764
1983-10,Aerospace & Defense,-2.576536472831192e-05,0.0159590228178127,3.8588825430188862,829706.9238095238,-61.074060896055705,4.436315956642267
